Date,LBMA/GOLD usd (pm)
"1987-09-25",461.8
"1987-09-28",460.85
"1987-09-29",459.4
"1987-09-30",459.5
"1987-10-01",454.9
"1987-10-02",454.35
"1987-10-05",456.5
"1987-10-06",458
"1987-10-07",458.05
"1987-10-08",458.15
"1987-10-09",462.05
"1987-10-12",461.75
"1987-10-13",459.2
"1987-10-14",460.8
"1987-10-15",466.6
"1987-10-16",465.25
"1987-10-19",481
"1987-10-20",464.3
"1987-10-21",467
"1987-10-22",471.65
"1987-10-23",470.5
"1987-10-26",475
"1987-10-27",474
"1987-10-28",477.5
"1987-10-29",472.45
"1987-10-30",468.8
"1987-11-02",469.3
"1987-11-03",464.25
"1987-11-04",466.15
"1987-11-05",457.55
"1987-11-06",460
"1987-11-09",463.5
"1987-11-10",458.25
"1987-11-11",461.85
"1987-11-12",462.45
"1987-11-13",464.95
"1987-11-16",462.1
"1987-11-17",464.6
"1987-11-18",463.7
"1987-11-19",465.15
"1987-11-20",465.7
"1987-11-23",469.4
"1987-11-24",475
"1987-11-25",476.5
"1987-11-26",477.65
"1987-11-27",478.4
"1987-11-30",492.5
"1987-12-01",487.8
"1987-12-02",490.9
"1987-12-03",491.1
"1987-12-04",486.25
"1987-12-07",481.15
"1987-12-08",484.3
"1987-12-09",484.2
"1987-12-10",488
"1987-12-11",493.5
"1987-12-14",499.75
"1987-12-15",492.5
"1987-12-16",486.3
"1987-12-17",477.5
"1987-12-18",481
"1987-12-21",480
"1987-12-22",483
"1987-12-23",481.5
"1987-12-24",null
"1987-12-29",485.7
"1987-12-30",484.1
"1987-12-31",null
"1988-01-04",480.5
"1988-01-05",475.5
"1988-01-06",481.4
"1988-01-07",483.5
"1988-01-08",483.9
"1988-01-11",483.9
"1988-01-12",480.4
"1988-01-13",481.9
"1988-01-14",481.4
"1988-01-15",480.3
"1988-01-18",475.4
"1988-01-19",477.1
"1988-01-20",477.65
"1988-01-21",477.2
"1988-01-22",476.2
"1988-01-25",476.25
"1988-01-26",469.75
"1988-01-27",465
"1988-01-28",466.35
"1988-01-29",458
"1988-02-01",452.7
"1988-02-02",455.9
"1988-02-03",445.4
"1988-02-04",443.25
"1988-02-05",441.7
"1988-02-08",442.1
"1988-02-09",438.6
"1988-02-10",441.1
"1988-02-11",440.6
"1988-02-12",443.6
"1988-02-15",445.5
"1988-02-16",445
"1988-02-17",445.6
"1988-02-18",447.25
"1988-02-19",442.9
"1988-02-22",445.5
"1988-02-23",442.4
"1988-02-24",435.75
"1988-02-25",432.1
"1988-02-26",430.45
"1988-02-29",426.15
"1988-03-01",429.3
"1988-03-02",428.9
"1988-03-03",429.1
"1988-03-04",431.8
"1988-03-07",435.9
"1988-03-08",436.35
"1988-03-09",436.5
"1988-03-10",442.4
"1988-03-11",441.8
"1988-03-14",442.25
"1988-03-15",442.2
"1988-03-16",446.2
"1988-03-17",445.5
"1988-03-18",442.85
"1988-03-21",449.25
"1988-03-22",447.9
"1988-03-23",449.5
"1988-03-24",453.95
"1988-03-25",451.8
"1988-03-28",453.9
"1988-03-29",454.9
"1988-03-30",453.75
"1988-03-31",456.95
"1988-04-05",453.6
"1988-04-06",449.85
"1988-04-07",447.2
"1988-04-08",449.4
"1988-04-11",448.8
"1988-04-12",450.8
"1988-04-13",449.35
"1988-04-14",450.35
"1988-04-15",456.3
"1988-04-18",458
"1988-04-19",456.9
"1988-04-20",457.4
"1988-04-21",454.25
"1988-04-22",448.6
"1988-04-25",450.2
"1988-04-26",447
"1988-04-27",450.3
"1988-04-28",452.1
"1988-04-29",449
"1988-05-03",445.9
"1988-05-04",443.25
"1988-05-05",444.85
"1988-05-06",442.8
"1988-05-09",444.4
"1988-05-10",446.65
"1988-05-11",449.1
"1988-05-12",451
"1988-05-13",449.5
"1988-05-16",453.25
"1988-05-17",454.7
"1988-05-18",454
"1988-05-19",457.9
"1988-05-20",454.9
"1988-05-23",457.25
"1988-05-24",457.25
"1988-05-25",453.9
"1988-05-26",453.25
"1988-05-27",452
"1988-05-31",455.5
"1988-06-01",456.75
"1988-06-02",453.7
"1988-06-03",464.7
"1988-06-06",464.55
"1988-06-07",464.4
"1988-06-08",457.85
"1988-06-09",455.45
"1988-06-10",457.6
"1988-06-13",449
"1988-06-14",446.5
"1988-06-15",452
"1988-06-16",453.9
"1988-06-17",450.25
"1988-06-20",454.2
"1988-06-21",451.65
"1988-06-22",448.5
"1988-06-23",447.8
"1988-06-24",443.25
"1988-06-27",443.3
"1988-06-28",443.85
"1988-06-29",433.55
"1988-06-30",436.55
"1988-07-01",436.85
"1988-07-04",437.55
"1988-07-05",437.5
"1988-07-06",436.8
"1988-07-07",440.9
"1988-07-08",439.4
"1988-07-11",436.8
"1988-07-12",433.8
"1988-07-13",435
"1988-07-14",440.75
"1988-07-15",439.1
"1988-07-18",435.65
"1988-07-19",436.25
"1988-07-20",444.8
"1988-07-21",444.75
"1988-07-22",442.2
"1988-07-25",438.5
"1988-07-26",431.2
"1988-07-27",432.85
"1988-07-28",432.75
"1988-07-29",436.8
"1988-08-01",434.6
"1988-08-02",432.75
"1988-08-03",434.1
"1988-08-04",433.1
"1988-08-05",432.85
"1988-08-08",432
"1988-08-09",425.8
"1988-08-10",427.2
"1988-08-11",427.95
"1988-08-12",433.25
"1988-08-15",430.25
"1988-08-16",432.65
"1988-08-17",429
"1988-08-18",430.55
"1988-08-19",432.6
"1988-08-22",431
"1988-08-23",432.6
"1988-08-24",433
"1988-08-25",434.2
"1988-08-26",433.15
"1988-08-30",427.75
"1988-08-31",427.75
"1988-09-01",430.4
"1988-09-02",428.75
"1988-09-05",427.4
"1988-09-06",428.45
"1988-09-07",427.25
"1988-09-08",428.25
"1988-09-09",429.4
"1988-09-12",419.4
"1988-09-13",420.45
"1988-09-14",421.5
"1988-09-15",418.85
"1988-09-16",415.15
"1988-09-19",409
"1988-09-20",410
"1988-09-21",400.65
"1988-09-22",397.75
"1988-09-23",400.35
"1988-09-26",395.3
"1988-09-27",397.1
"1988-09-28",395.4
"1988-09-29",398.5
"1988-09-30",396.7
"1988-10-03",396
"1988-10-04",398.5
"1988-10-05",395.45
"1988-10-06",403.75
"1988-10-07",403.9
"1988-10-10",406.75
"1988-10-11",407.25
"1988-10-12",406.4
"1988-10-13",406.7
"1988-10-14",407.6
"1988-10-17",413
"1988-10-18",411.45
"1988-10-19",411.25
"1988-10-20",412.2
"1988-10-21",410.25
"1988-10-24",405.5
"1988-10-25",407.65
"1988-10-26",407.4
"1988-10-27",407.5
"1988-10-28",411.5
"1988-10-31",412.4
"1988-11-01",410.9
"1988-11-02",414.75
"1988-11-03",423.4
"1988-11-04",421
"1988-11-07",420.6
"1988-11-08",418.35
"1988-11-09",420.8
"1988-11-10",419.1
"1988-11-11",420.3
"1988-11-14",419.3
"1988-11-15",424
"1988-11-16",423.85
"1988-11-17",422
"1988-11-18",417.75
"1988-11-21",415.95
"1988-11-22",418.4
"1988-11-23",419.25
"1988-11-24",419.95
"1988-11-25",424.1
"1988-11-28",424.25
"1988-11-29",423.1
"1988-11-30",422.6
"1988-12-01",424.75
"1988-12-02",424.25
"1988-12-05",429
"1988-12-06",427.75
"1988-12-07",422.6
"1988-12-08",423.2
"1988-12-09",419.75
"1988-12-12",420
"1988-12-13",420.5
"1988-12-14",420
"1988-12-15",418.45
"1988-12-16",411.75
"1988-12-19",413
"1988-12-20",412.9
"1988-12-21",414.6
"1988-12-22",417.25
"1988-12-23",null
"1988-12-28",412.85
"1988-12-29",410.25
"1988-12-30",null
"1989-01-03",411.6
"1989-01-04",409.35
"1989-01-05",407.25
"1989-01-06",406.35
"1989-01-09",402.45
"1989-01-10",404.5
"1989-01-11",403.8
"1989-01-12",404.15
"1989-01-13",405.55
"1989-01-16",401.5
"1989-01-17",402.25
"1989-01-18",402.5
"1989-01-19",403.6
"1989-01-20",405.5
"1989-01-23",407.45
"1989-01-24",408.3
"1989-01-25",404.2
"1989-01-26",406.25
"1989-01-27",399.75
"1989-01-30",394
"1989-01-31",394
"1989-02-01",392.8
"1989-02-02",391.1
"1989-02-03",390
"1989-02-06",387.9
"1989-02-07",391
"1989-02-08",390.55
"1989-02-09",393.8
"1989-02-10",389.6
"1989-02-13",384.5
"1989-02-14",384.1
"1989-02-15",381
"1989-02-16",384.25
"1989-02-17",380.4
"1989-02-20",382.4
"1989-02-21",383.5
"1989-02-22",386.75
"1989-02-23",390.5
"1989-02-24",388.4
"1989-02-27",390.6
"1989-02-28",387
"1989-03-01",384.05
"1989-03-02",383.9
"1989-03-03",386.4
"1989-03-06",387.25
"1989-03-07",390.75
"1989-03-08",394.6
"1989-03-09",391.5
"1989-03-10",393.5
"1989-03-13",392.5
"1989-03-14",395
"1989-03-15",392.9
"1989-03-16",389.4
"1989-03-17",394.3
"1989-03-20",395.5
"1989-03-21",392.75
"1989-03-22",393.35
"1989-03-23",394.9
"1989-03-28",390.75
"1989-03-29",382.95
"1989-03-30",383.7
"1989-03-31",383.2
"1989-04-03",385.45
"1989-04-04",386.65
"1989-04-05",383
"1989-04-06",384.35
"1989-04-07",382.25
"1989-04-10",381.5
"1989-04-11",385
"1989-04-12",387.25
"1989-04-13",390.25
"1989-04-14",386.2
"1989-04-17",385.15
"1989-04-18",383.95
"1989-04-19",383.9
"1989-04-20",384
"1989-04-21",384
"1989-04-24",383.55
"1989-04-25",385.9
"1989-04-26",383.85
"1989-04-27",384.25
"1989-04-28",377.55
"1989-05-02",377.45
"1989-05-03",378.6
"1989-05-04",378.25
"1989-05-05",375.7
"1989-05-08",378.25
"1989-05-09",376.1
"1989-05-10",377.2
"1989-05-11",378.35
"1989-05-12",377.3
"1989-05-15",373.8
"1989-05-16",374.5
"1989-05-17",371.9
"1989-05-18",370
"1989-05-19",365.5
"1989-05-22",359.75
"1989-05-23",364.5
"1989-05-24",361.5
"1989-05-25",363.6
"1989-05-26",365.8
"1989-05-30",362.1
"1989-05-31",361.8
"1989-06-01",361.4
"1989-06-02",361.5
"1989-06-05",365.2
"1989-06-06",364.9
"1989-06-07",374.2
"1989-06-08",374.5
"1989-06-09",368.25
"1989-06-12",359.9
"1989-06-13",358.7
"1989-06-14",361.1
"1989-06-15",361.5
"1989-06-16",365.35
"1989-06-19",364.4
"1989-06-20",366.6
"1989-06-21",365.9
"1989-06-22",369.75
"1989-06-23",370
"1989-06-26",374.7
"1989-06-27",376.25
"1989-06-28",373.75
"1989-06-29",376.3
"1989-06-30",373
"1989-07-03",374.5
"1989-07-04",376.25
"1989-07-05",383.6
"1989-07-06",385.5
"1989-07-07",383.55
"1989-07-10",383.25
"1989-07-11",378.75
"1989-07-12",379.75
"1989-07-13",375.75
"1989-07-14",370.8
"1989-07-17",370.6
"1989-07-18",371.7
"1989-07-19",370.7
"1989-07-20",371.05
"1989-07-21",372.4
"1989-07-24",371.95
"1989-07-25",371.25
"1989-07-26",372.3
"1989-07-27",374.15
"1989-07-28",369.7
"1989-07-31",368.3
"1989-08-01",369
"1989-08-02",369.75
"1989-08-03",369.25
"1989-08-04",370.5
"1989-08-07",366.1
"1989-08-08",365.9
"1989-08-09",364.6
"1989-08-10",365.85
"1989-08-11",361.9
"1989-08-14",363.3
"1989-08-15",366.1
"1989-08-16",367.6
"1989-08-17",364.9
"1989-08-18",366.25
"1989-08-21",365.9
"1989-08-22",366.4
"1989-08-23",366.2
"1989-08-24",362.2
"1989-08-25",360.45
"1989-08-29",359.8
"1989-08-30",361.4
"1989-08-31",359.8
"1989-09-01",359.4
"1989-09-04",358.85
"1989-09-05",358.55
"1989-09-06",360.2
"1989-09-07",359.2
"1989-09-08",359.6
"1989-09-11",358.35
"1989-09-12",358.6
"1989-09-13",358.5
"1989-09-14",361.5
"1989-09-15",355.75
"1989-09-18",359.7
"1989-09-19",360.65
"1989-09-20",362.75
"1989-09-21",362.8
"1989-09-22",364.9
"1989-09-25",367.35
"1989-09-26",368
"1989-09-27",369
"1989-09-28",366.5
"1989-09-29",366.5
"1989-10-02",366.5
"1989-10-03",365.5
"1989-10-04",366
"1989-10-05",366.2
"1989-10-06",363
"1989-10-09",362.9
"1989-10-10",361.9
"1989-10-11",361.05
"1989-10-12",363.15
"1989-10-13",363.2
"1989-10-16",368.4
"1989-10-17",366.65
"1989-10-18",368.5
"1989-10-19",368.6
"1989-10-20",365.65
"1989-10-23",365.5
"1989-10-24",366.6
"1989-10-25",368.65
"1989-10-26",368.6
"1989-10-27",372.6
"1989-10-30",377
"1989-10-31",375.3
"1989-11-01",373.05
"1989-11-02",374.25
"1989-11-03",380.5
"1989-11-06",379.75
"1989-11-07",384.1
"1989-11-08",383.2
"1989-11-09",387.1
"1989-11-10",385.35
"1989-11-13",390.5
"1989-11-14",388.25
"1989-11-15",391.4
"1989-11-16",391.4
"1989-11-17",392
"1989-11-20",394.9
"1989-11-21",399
"1989-11-22",409.9
"1989-11-23",411.55
"1989-11-24",415.8
"1989-11-27",413.75
"1989-11-28",409.75
"1989-11-29",410.1
"1989-11-30",408.15
"1989-12-01",413.85
"1989-12-04",408.6
"1989-12-05",403.75
"1989-12-06",402.85
"1989-12-07",406
"1989-12-08",409.35
"1989-12-11",415.5
"1989-12-12",415.5
"1989-12-13",413
"1989-12-14",408.5
"1989-12-15",412.75
"1989-12-18",407.5
"1989-12-19",412.4
"1989-12-20",412.4
"1989-12-21",413
"1989-12-22",null
"1989-12-27",406
"1989-12-28",398.6
"1989-12-29",null
"1990-01-02",399
"1990-01-03",395
"1990-01-04",396.5
"1990-01-05",405
"1990-01-08",404.6
"1990-01-09",403.45
"1990-01-10",409.1
"1990-01-11",412.1
"1990-01-12",416.25
"1990-01-15",415.6
"1990-01-16",412.75
"1990-01-17",410.4
"1990-01-18",413.4
"1990-01-19",408.65
"1990-01-22",406
"1990-01-23",408.25
"1990-01-24",420.75
"1990-01-25",415.65
"1990-01-26",418
"1990-01-29",418.75
"1990-01-30",418.15
"1990-01-31",415.05
"1990-02-01",415.8
"1990-02-02",417.95
"1990-02-05",423
"1990-02-06",421.05
"1990-02-07",423.75
"1990-02-08",418
"1990-02-09",415.5
"1990-02-12",418.85
"1990-02-13",418.05
"1990-02-14",414.6
"1990-02-15",416.65
"1990-02-16",416.5
"1990-02-19",416.5
"1990-02-20",419.95
"1990-02-21",420
"1990-02-22",417.65
"1990-02-23",415.85
"1990-02-26",411.3
"1990-02-27",407.55
"1990-02-28",407.7
"1990-03-01",406.3
"1990-03-02",405.05
"1990-03-05",403.2
"1990-03-06",405.35
"1990-03-07",400.5
"1990-03-08",400.7
"1990-03-09",399.3
"1990-03-12",401.25
"1990-03-13",397.25
"1990-03-14",398.75
"1990-03-15",399.5
"1990-03-16",400.65
"1990-03-19",402.1
"1990-03-20",399.65
"1990-03-21",392
"1990-03-22",392
"1990-03-23",393.5
"1990-03-26",370.25
"1990-03-27",368
"1990-03-28",372
"1990-03-29",371.5
"1990-03-30",368.5
"1990-04-02",368.4
"1990-04-03",375
"1990-04-04",374.25
"1990-04-05",378.4
"1990-04-06",377.7
"1990-04-09",376.7
"1990-04-10",375.2
"1990-04-11",374.5
"1990-04-12",375.5
"1990-04-17",374
"1990-04-18",374.75
"1990-04-19",375.75
"1990-04-20",376
"1990-04-23",375.25
"1990-04-24",376.8
"1990-04-25",371.45
"1990-04-26",371.6
"1990-04-27",371.6
"1990-04-30",367.75
"1990-05-01",369.5
"1990-05-02",369.6
"1990-05-03",369.9
"1990-05-04",371.3
"1990-05-08",370.65
"1990-05-09",370.3
"1990-05-10",371.75
"1990-05-11",368.55
"1990-05-14",369
"1990-05-15",367.75
"1990-05-16",369.85
"1990-05-17",369.2
"1990-05-18",369.9
"1990-05-21",373.1
"1990-05-22",375.1
"1990-05-23",364.5
"1990-05-24",366.5
"1990-05-25",366.5
"1990-05-29",367.7
"1990-05-30",366.4
"1990-05-31",363.05
"1990-06-01",363.45
"1990-06-04",357.05
"1990-06-05",358.1
"1990-06-06",359.5
"1990-06-07",352.8
"1990-06-08",353.5
"1990-06-11",354.7
"1990-06-12",355.75
"1990-06-13",350.5
"1990-06-14",345.85
"1990-06-15",346.9
"1990-06-18",349.25
"1990-06-19",348.65
"1990-06-20",346.9
"1990-06-21",349.75
"1990-06-22",348.4
"1990-06-25",353.4
"1990-06-26",349.35
"1990-06-27",350.65
"1990-06-28",352.3
"1990-06-29",352.2
"1990-07-02",357.4
"1990-07-03",362
"1990-07-04",362.5
"1990-07-05",359.7
"1990-07-06",361.15
"1990-07-09",360.25
"1990-07-10",354
"1990-07-11",354.3
"1990-07-12",351.45
"1990-07-13",363.6
"1990-07-16",363.25
"1990-07-17",360.7
"1990-07-18",359.4
"1990-07-19",362.3
"1990-07-20",361
"1990-07-23",366.1
"1990-07-24",368.7
"1990-07-25",372.75
"1990-07-26",368.75
"1990-07-27",366.75
"1990-07-30",367.3
"1990-07-31",372.3
"1990-08-01",370.65
"1990-08-02",380.7
"1990-08-03",379
"1990-08-06",382.25
"1990-08-07",383.25
"1990-08-08",384.75
"1990-08-09",383.6
"1990-08-10",389.35
"1990-08-13",404.3
"1990-08-14",411.5
"1990-08-15",398.4
"1990-08-16",402.6
"1990-08-17",410.6
"1990-08-20",407.75
"1990-08-21",413.8
"1990-08-22",408.75
"1990-08-23",412.4
"1990-08-24",410.3
"1990-08-28",388.25
"1990-08-29",384.3
"1990-08-30",389.75
"1990-08-31",387.75
"1990-09-03",386.75
"1990-09-04",381.4
"1990-09-05",383.3
"1990-09-06",387.5
"1990-09-07",384.6
"1990-09-10",384.5
"1990-09-11",378.5
"1990-09-12",382.05
"1990-09-13",382.2
"1990-09-14",386.2
"1990-09-17",389.4
"1990-09-18",386
"1990-09-19",386.5
"1990-09-20",386.95
"1990-09-21",389.3
"1990-09-24",392.5
"1990-09-25",403.75
"1990-09-26",402.7
"1990-09-27",403.95
"1990-09-28",408.4
"1990-10-01",396.3
"1990-10-02",387.85
"1990-10-03",389.4
"1990-10-04",395.75
"1990-10-05",395.6
"1990-10-08",390.8
"1990-10-09",397
"1990-10-10",391.8
"1990-10-11",388
"1990-10-12",388.25
"1990-10-15",380.7
"1990-10-16",364.75
"1990-10-17",366
"1990-10-18",367.85
"1990-10-19",372
"1990-10-22",367.5
"1990-10-23",371.65
"1990-10-24",371.1
"1990-10-25",375.05
"1990-10-26",373.7
"1990-10-29",372.7
"1990-10-30",373.75
"1990-10-31",379.5
"1990-11-01",380.4
"1990-11-02",377.5
"1990-11-05",376.9
"1990-11-06",379.25
"1990-11-07",385
"1990-11-08",384.75
"1990-11-09",385.7
"1990-11-12",380.7
"1990-11-13",383.5
"1990-11-14",383.9
"1990-11-15",378
"1990-11-16",376.3
"1990-11-19",377.8
"1990-11-20",380
"1990-11-21",377.3
"1990-11-22",380
"1990-11-23",383.6
"1990-11-26",386.9
"1990-11-27",383.8
"1990-11-28",385
"1990-11-29",386.8
"1990-11-30",384.85
"1990-12-03",380.65
"1990-12-04",377.6
"1990-12-05",376
"1990-12-06",370
"1990-12-07",370.8
"1990-12-10",374.05
"1990-12-11",372.1
"1990-12-12",370.9
"1990-12-13",372
"1990-12-14",373.2
"1990-12-17",376.3
"1990-12-18",377.4
"1990-12-19",378.9
"1990-12-20",385.45
"1990-12-21",383.75
"1990-12-24",null
"1990-12-27",382.8
"1990-12-28",386.2
"1990-12-31",null
"1991-01-02",390.8
"1991-01-03",386.3
"1991-01-04",387.4
"1991-01-07",391.1
"1991-01-08",389.7
"1991-01-09",387.1
"1991-01-10",390.55
"1991-01-11",390.6
"1991-01-14",398.6
"1991-01-15",398.5
"1991-01-16",403
"1991-01-17",379
"1991-01-18",378.25
"1991-01-21",378.2
"1991-01-22",381
"1991-01-23",378.3
"1991-01-24",373
"1991-01-25",374.25
"1991-01-28",374.5
"1991-01-29",376.8
"1991-01-30",367.1
"1991-01-31",366
"1991-02-01",364.5
"1991-02-04",367.15
"1991-02-05",366.6
"1991-02-06",360.75
"1991-02-07",363.9
"1991-02-08",370
"1991-02-11",366.85
"1991-02-12",364.4
"1991-02-13",366.75
"1991-02-14",368.15
"1991-02-15",365.5
"1991-02-18",363.75
"1991-02-19",363
"1991-02-20",364.65
"1991-02-21",362.25
"1991-02-22",358.8
"1991-02-25",357.65
"1991-02-26",359.25
"1991-02-27",360
"1991-02-28",362.7
"1991-03-01",366.9
"1991-03-04",365.45
"1991-03-05",364.5
"1991-03-06",366.2
"1991-03-07",366.5
"1991-03-08",368.5
"1991-03-11",365.85
"1991-03-12",364.25
"1991-03-13",366
"1991-03-14",364.6
"1991-03-15",366
"1991-03-18",362.3
"1991-03-19",364.5
"1991-03-20",364.5
"1991-03-21",362.35
"1991-03-22",362.75
"1991-03-25",359.25
"1991-03-26",356.6
"1991-03-27",354.05
"1991-03-28",355.65
"1991-04-02",357.5
"1991-04-03",359.2
"1991-04-04",358.4
"1991-04-05",358.5
"1991-04-08",361
"1991-04-09",364
"1991-04-10",363.35
"1991-04-11",361.75
"1991-04-12",361.95
"1991-04-15",360.1
"1991-04-16",361.2
"1991-04-17",360.65
"1991-04-18",359.15
"1991-04-19",356.15
"1991-04-22",356.4
"1991-04-23",355.5
"1991-04-24",355.8
"1991-04-25",353.25
"1991-04-26",353.25
"1991-04-29",351.1
"1991-04-30",357.75
"1991-05-01",356.5
"1991-05-02",354.15
"1991-05-03",355.5
"1991-05-07",356.15
"1991-05-08",356.9
"1991-05-09",356.85
"1991-05-10",356.7
"1991-05-13",356.85
"1991-05-14",357.95
"1991-05-15",359.85
"1991-05-16",356
"1991-05-17",355.1
"1991-05-20",355
"1991-05-21",356.3
"1991-05-22",356.75
"1991-05-23",354.9
"1991-05-24",355.8
"1991-05-28",355.65
"1991-05-29",361.5
"1991-05-30",361.05
"1991-05-31",360.4
"1991-06-03",363
"1991-06-04",362.4
"1991-06-05",362.4
"1991-06-06",364.85
"1991-06-07",367
"1991-06-10",372.2
"1991-06-11",371.25
"1991-06-12",372
"1991-06-13",369.7
"1991-06-14",367.75
"1991-06-17",366.8
"1991-06-18",370.25
"1991-06-19",367.4
"1991-06-20",367.6
"1991-06-21",366.25
"1991-06-24",360.9
"1991-06-25",363.35
"1991-06-26",366.1
"1991-06-27",364.8
"1991-06-28",368.35
"1991-07-01",368.9
"1991-07-02",367.1
"1991-07-03",369.25
"1991-07-04",369.25
"1991-07-05",369.9
"1991-07-08",370.25
"1991-07-09",369.2
"1991-07-10",370.9
"1991-07-11",368.3
"1991-07-12",367.85
"1991-07-15",367.8
"1991-07-16",368.7
"1991-07-17",368.9
"1991-07-18",369
"1991-07-19",370
"1991-07-22",369.75
"1991-07-23",367.4
"1991-07-24",366
"1991-07-25",364.9
"1991-07-26",364.1
"1991-07-29",365.1
"1991-07-30",361.35
"1991-07-31",362.85
"1991-08-01",363.4
"1991-08-02",357.8
"1991-08-05",356.5
"1991-08-06",357
"1991-08-07",356.8
"1991-08-08",357.6
"1991-08-09",358.2
"1991-08-12",358.2
"1991-08-13",356.8
"1991-08-14",355.85
"1991-08-15",358.35
"1991-08-16",357.75
"1991-08-19",361.2
"1991-08-20",353.8
"1991-08-21",356.3
"1991-08-22",356.2
"1991-08-23",353.7
"1991-08-27",353.8
"1991-08-28",354.5
"1991-08-29",351.25
"1991-08-30",347.4
"1991-09-02",347.95
"1991-09-03",347.35
"1991-09-04",348.7
"1991-09-05",347.4
"1991-09-06",348.05
"1991-09-09",350.55
"1991-09-10",351.7
"1991-09-11",345.25
"1991-09-12",346.1
"1991-09-13",344.25
"1991-09-16",345.4
"1991-09-17",346.15
"1991-09-18",348.3
"1991-09-19",348.6
"1991-09-20",348.6
"1991-09-23",349.25
"1991-09-24",351.9
"1991-09-25",352.75
"1991-09-26",351.9
"1991-09-27",348.45
"1991-09-30",354.9
"1991-10-01",353.95
"1991-10-02",356
"1991-10-03",356.8
"1991-10-04",356.3
"1991-10-07",359.7
"1991-10-08",357.6
"1991-10-09",357.65
"1991-10-10",359.5
"1991-10-11",357.75
"1991-10-14",358.5
"1991-10-15",357.55
"1991-10-16",356.55
"1991-10-17",358.3
"1991-10-18",359.6
"1991-10-21",363.8
"1991-10-22",362.35
"1991-10-23",362.2
"1991-10-24",361
"1991-10-25",362
"1991-10-28",358.5
"1991-10-29",357.4
"1991-10-30",359.35
"1991-10-31",357.45
"1991-11-01",357.75
"1991-11-04",356.35
"1991-11-05",356.55
"1991-11-06",354.5
"1991-11-07",354.5
"1991-11-08",352.9
"1991-11-11",354.9
"1991-11-12",354.75
"1991-11-13",356.55
"1991-11-14",355.85
"1991-11-15",355.5
"1991-11-18",360.75
"1991-11-19",363
"1991-11-20",362.6
"1991-11-21",364.3
"1991-11-22",367.95
"1991-11-25",369.1
"1991-11-26",366.25
"1991-11-27",367.1
"1991-11-28",366.05
"1991-11-29",366.3
"1991-12-02",368.35
"1991-12-03",362.9
"1991-12-04",365.25
"1991-12-05",364.75
"1991-12-06",367.75
"1991-12-09",370.7
"1991-12-10",368.05
"1991-12-11",366.5
"1991-12-12",359.5
"1991-12-13",359.05
"1991-12-16",359.65
"1991-12-17",357.4
"1991-12-18",357.9
"1991-12-19",358.9
"1991-12-20",358.3
"1991-12-23",359.65
"1991-12-24",null
"1991-12-27",353.3
"1991-12-30",353.15
"1991-12-31",null
"1992-01-02",350.9
"1992-01-03",353
"1992-01-06",349.4
"1992-01-07",349.7
"1992-01-08",350.6
"1992-01-09",351.55
"1992-01-10",357.9
"1992-01-13",353.9
"1992-01-14",353.6
"1992-01-15",355.55
"1992-01-16",356.75
"1992-01-17",355.9
"1992-01-20",358.75
"1992-01-21",357.8
"1992-01-22",356.75
"1992-01-23",355.2
"1992-01-24",353.25
"1992-01-27",356.1
"1992-01-28",356.3
"1992-01-29",354.85
"1992-01-30",356
"1992-01-31",354.1
"1992-02-03",356.4
"1992-02-04",356
"1992-02-05",354.3
"1992-02-06",355.95
"1992-02-07",356.2
"1992-02-10",354.65
"1992-02-11",356
"1992-02-12",357.2
"1992-02-13",356.3
"1992-02-14",354.1
"1992-02-17",354.35
"1992-02-18",352.8
"1992-02-19",353.2
"1992-02-20",353.4
"1992-02-21",351.6
"1992-02-24",349.8
"1992-02-25",350.5
"1992-02-26",348.65
"1992-02-27",353.75
"1992-02-28",353.1
"1992-03-02",350.45
"1992-03-03",351.35
"1992-03-04",350.15
"1992-03-05",349.9
"1992-03-06",349.4
"1992-03-09",348.8
"1992-03-10",348.35
"1992-03-11",349
"1992-03-12",347.6
"1992-03-13",347.25
"1992-03-16",343
"1992-03-17",339
"1992-03-18",340.3
"1992-03-19",337.8
"1992-03-20",338.8
"1992-03-23",338.7
"1992-03-24",338.4
"1992-03-25",341.25
"1992-03-26",340.4
"1992-03-27",340.5
"1992-03-30",343.3
"1992-03-31",341.7
"1992-04-01",344
"1992-04-02",340.5
"1992-04-03",340.6
"1992-04-06",339.25
"1992-04-07",338.75
"1992-04-08",337.5
"1992-04-09",338.45
"1992-04-10",341.9
"1992-04-13",340.8
"1992-04-14",339
"1992-04-15",338.95
"1992-04-16",336.7
"1992-04-21",338.3
"1992-04-22",338.1
"1992-04-23",338.5
"1992-04-24",336.55
"1992-04-27",335.7
